300.04300;2.417;-4.002
300.04880;2.415;-4.004
300.05240;2.412;-4.006
300.05540;2.409;-4.008
300.05780;2.407;-4.010
300.05900;2.405;-4.011
300.05980;2.404;-4.012
300.06180;2.401;-4.013
300.06340;2.398;-4.015
300.06500;2.396;-4.016
300.06660;2.393;-4.017
300.06800;2.390;-4.018
300.06940;2.388;-4.020
300.07080;2.385;-4.021
300.07100;2.384;-4.021
300.07200;2.382;-4.022
300.07320;2.379;-4.023
300.07440;2.377;-4.024
300.07560;2.374;-4.025
300.07660;2.371;-4.026
300.07760;2.369;-4.027
300.07880;2.366;-4.028
300.07980;2.363;-4.029
300.08080;2.360;-4.030
300.08180;2.358;-4.030
300.08220;2.357;-4.031
300.08280;2.355;-4.031
300.08380;2.352;-4.032
300.08480;2.350;-4.033
300.08580;2.347;-4.034
300.08660;2.344;-4.035
300.08760;2.341;-4.036
300.08860;2.339;-4.037
300.08940;2.336;-4.038
300.09040;2.333;-4.039
300.09140;2.331;-4.040
300.09220;2.328;-4.040
300.09260;2.327;-4.041
300.09320;2.325;-4.041
300.09400;2.323;-4.042
300.09480;2.320;-4.043
300.09580;2.317;-4.044
300.09660;2.314;-4.045
300.09740;2.312;-4.045
300.09840;2.309;-4.046
300.09920;2.306;-4.047
300.10000;2.304;-4.048
300.10100;2.301;-4.049
300.10180;2.298;-4.050
300.10260;2.295;-4.050
300.10300;2.295;-4.051
300.10360;2.293;-4.051
300.10440;2.290;-4.052
300.10540;2.287;-4.053
300.10620;2.285;-4.054
300.10700;2.282;-4.054
300.10800;2.279;-4.055
300.10880;2.276;-4.056
300.10960;2.274;-4.057
300.11060;2.271;-4.058
300.11140;2.268;-4.059
300.11240;2.266;-4.060
300.11320;2.263;-4.061
300.11340;2.262;-4.061
300.11420;2.260;-4.062
300.11500;2.257;-4.062
300.11600;2.255;-4.063
300.11680;2.252;-4.064
300.11780;2.249;-4.065
300.11860;2.247;-4.066
300.11960;2.244;-4.067
300.12060;2.241;-4.068
300.12140;2.238;-4.069
300.12240;2.236;-4.070
300.12340;2.233;-4.071
300.12360;2.232;-4.071
300.12420;2.230;-4.072
300.12520;2.228;-4.073
300.12620;2.225;-4.074
300.12720;2.222;-4.075
300.12820;2.220;-4.076
300.12920;2.217;-4.077
300.13020;2.214;-4.078
300.13120;2.211;-4.078
300.13220;2.209;-4.079
300.13320;2.206;-4.080
300.13360;2.205;-4.081
300.13420;2.203;-4.081
300.13540;2.201;-4.083
300.13640;2.198;-4.084
300.13740;2.195;-4.085
300.13840;2.192;-4.086
300.13960;2.190;-4.087
300.14060;2.187;-4.088
300.14180;2.184;-4.089
300.14280;2.182;-4.090
300.14340;2.180;-4.091
300.14400;2.179;-4.091
300.14500;2.176;-4.092
300.14620;2.173;-4.094
300.14740;2.171;-4.095
300.14860;2.168;-4.096
300.14960;2.165;-4.097
300.15080;2.163;-4.098
300.15200;2.160;-4.100
300.15320;2.157;-4.101
300.15340;2.157;-4.101
300.15440;2.154;-4.102
300.15540;2.152;-4.103
300.15660;2.149;-4.104
300.15780;2.146;-4.105
300.15900;2.144;-4.107
300.16040;2.141;-4.108
300.16160;2.138;-4.109
300.16280;2.136;-4.110
300.16320;2.135;-4.111
300.16400;2.133;-4.112
300.16520;2.130;-4.113
300.16640;2.127;-4.114
300.16760;2.125;-4.115
300.16900;2.122;-4.117
300.17020;2.119;-4.118
300.17140;2.117;-4.119
300.17280;2.114;-4.120
300.17320;2.113;-4.121
300.17400;2.111;-4.122
300.17520;2.108;-4.123
300.17660;2.106;-4.124
300.17780;2.103;-4.125
300.17920;2.100;-4.127
300.18040;2.098;-4.128
300.18180;2.095;-4.129
300.18300;2.092;-4.131
300.18320;2.092;-4.131
300.18440;2.089;-4.132
300.18560;2.087;-4.133
300.18700;2.084;-4.135
300.18840;2.081;-4.136
300.18960;2.079;-4.137
300.19100;2.076;-4.139
300.19240;2.073;-4.140
300.19320;2.072;-4.141
300.19380;2.070;-4.141
300.19520;2.068;-4.143
300.19640;2.065;-4.144
300.19780;2.062;-4.145
300.19920;2.060;-4.147
300.20060;2.057;-4.148
300.20200;2.054;-4.150
300.20320;2.052;-4.151
300.20340;2.052;-4.151
300.20480;2.049;-4.152
300.20620;2.046;-4.154
